file_name,detections,mean_confidence,median_confidence,min_confidence,max_confidence,first_detection_seconds,last_detection_seconds,hydrophone,hydrophone_name_matches_metadata,recording_datetime,date,month,recording_path,recording_exists,duration_seconds,duration_from_audio_header,duration_hours,detections_per_hour
Exp_28_Sep_2024_1400_channel_1.wav,408,0.8008998,0.8373959,0.50114584,0.9999747,20.4,3001.6,1,True,2024-09-28 14:00:00,2024-09-28,2024-09,/media/DOLPHIN1_robin/2024/Exp_28_Sep_2024_1400_channel_1.wav,True,3004.7916666666665,True,0.8346643518518518,488.8192470359842
Exp_10_Nov_2024_1100_channel_2.wav,407,0.8858444,0.93577397,0.5038089,1.0,11.6,2999.6,2,True,2024-11-10 11:00:00,2024-11-10,2024-11,/media/DOLPHIN1_robin/2024/Exp_10_Nov_2024_1100_channel_2.wav,True,3004.2708333333335,True,0.834519675925926,487.7056967511528
Exp_19_Sep_2024_1200_channel_0.wav,407,0.674542,0.6481619,0.50037956,1.0,5.2,2995.6,0,True,2024-09-19 12:00:00,2024-09-19,2024-09,/media/DOLPHIN1_robin/2024/Exp_19_Sep_2024_1200_channel_0.wav,True,3004.4791666666665,True,0.8345775462962962,487.6718787920813
Exp_30_Sep_2024_1200_channel_0.wav,407,0.66639376,0.6498482,0.501119,0.95168984,12.8,3003.6,0,True,2024-09-30 12:00:00,2024-09-30,2024-09,/media/DOLPHIN1_robin/2024/Exp_30_Sep_2024_1200_channel_0.wav,True,3004.375,True,0.8345486111111111,487.68878718535467
Exp_25_Sep_2024_1100_channel_0.wav,407,0.6732907,0.6534794,0.5002947,0.9992662,4.4,3003.6,0,True,2024-09-25 11:00:00,2024-09-25,2024-09,/media/DOLPHIN1_robin/2024/Exp_25_Sep_2024_1100_channel_0.wav,True,3004.2708333333335,True,0.834519675925926,487.7056967511528
Exp_26_Sep_2024_0800_channel_0.wav,407,0.69015974,0.6800781,0.500391,0.99992347,10.0,3003.6,0,True,2024-09-26 08:00:00,2024-09-26,2024-09,/media/DOLPHIN1_robin/2024/Exp_26_Sep_2024_0800_channel_0.wav,True,3004.8958333333335,True,0.834693287037037,487.6042569417964
Exp_06_Nov_2024_0800_channel_0.wav,407,0.6146465,0.56740624,0.5000394,0.99964714,431.6,3004.0,0,True,2024-11-06 08:00:00,2024-11-06,2024-11,/media/DOLPHIN1_robin/2024/Exp_06_Nov_2024_0800_channel_0.wav,True,3004.5833333333335,True,0.8346064814814815,487.65497157121064
Exp_22_Sep_2024_1100_channel_1.wav,407,0.860878,0.9155581,0.50574446,0.99907684,5.2,3001.2,1,True,2024-09-22 11:00:00,2024-09-22,2024-09,/media/DOLPHIN1_robin/2024/Exp_22_Sep_2024_1100_channel_1.wav,True,3004.5833333333335,True,0.8346064814814815,487.65497157121064
Exp_20_Oct_2024_1500_channel_1.wav,407,0.8413537,0.86871356,0.5023918,0.9965503,117.2,3004.0,1,True,2024-10-20 15:00:00,2024-10-20,2024-10,/media/DOLPHIN1_robin/2024/Exp_20_Oct_2024_1500_channel_1.wav,True,3004.6875,True,0.8346354166666666,487.63806552262093
Exp_29_Oct_2024_1000_channel_1.wav,407,0.9099564,0.9323183,0.5095664,1.0,8.8,2804.0,1,True,2024-10-29 10:00:00,2024-10-29,2024-10,/media/DOLPHIN1_robin/2024/Exp_29_Oct_2024_1000_channel_1.wav,True,3004.4791666666665,True,0.8345775462962962,487.6718787920813
Exp_04_Oct_2024_1200_channel_0.wav,406,0.69453603,0.68549424,0.50210345,0.96891147,7.6,3004.4,0,True,2024-10-04 12:00:00,2024-10-04,2024-10,/media/DOLPHIN1_robin/2024/Exp_04_Oct_2024_1200_channel_0.wav,True,3004.4791666666665,True,0.8345775462962962,486.47366778767815
Exp_15_Aug_2024_1800_channel_1.wav,405,0.7861508,0.799734,0.5025379,0.99992204,5.2,2994.8,1,True,2024-08-15 18:00:00,2024-08-15,2024-08,/media/DOLPHIN1_robin/2024/Exp_15_Aug_2024_1800_channel_1.wav,True,3004.375,True,0.8345486111111111,485.29228208862077
Exp_01_Oct_2024_1500_channel_0.wav,405,0.6785013,0.6709856,0.500196,0.9452136,0.4,2990.4,0,True,2024-10-01 15:00:00,2024-10-01,2024-10,/media/DOLPHIN1_robin/2024/Exp_01_Oct_2024_1500_channel_0.wav,True,3004.1666666666665,True,0.8344907407407407,485.3259361997226
Exp_19_Sep_2024_1600_channel_2.wav,405,0.7757023,0.78098994,0.5014544,1.0,8.8,2993.2,2,True,2024-09-19 16:00:00,2024-09-19,2024-09,/media/DOLPHIN1_robin/2024/Exp_19_Sep_2024_1600_channel_2.wav,True,3004.6875,True,0.8346354166666666,485.2418096723869
Exp_07_Oct_2024_1700_channel_0.wav,405,0.75667316,0.7710634,0.50004584,1.0,0.8,3004.0,0,True,2024-10-07 17:00:00,2024-10-07,2024-10,/media/DOLPHIN1_robin/2024/Exp_07_Oct_2024_1700_channel_0.wav,True,3004.1666666666665,True,0.8344907407407407,485.3259361997226
Exp_05_Oct_2024_1600_channel_1.wav,405,0.8532794,0.900715,0.5023686,0.9998511,0.4,3003.2,1,True,2024-10-05 16:00:00,2024-10-05,2024-10,/media/DOLPHIN1_robin/2024/Exp_05_Oct_2024_1600_channel_1.wav,True,3004.4791666666665,True,0.8345775462962962,485.27545678327505
Exp_08_Nov_2024_1600_channel_2.wav,404,0.91105586,0.97989774,0.50231,1.0,13.2,2925.6,2,True,2024-11-08 16:00:00,2024-11-08,2024-11,/media/DOLPHIN1_robin/2024/Exp_08_Nov_2024_1600_channel_2.wav,True,3004.6875,True,0.8346354166666666,484.0436817472699
Exp_25_Sep_2024_1600_channel_0.wav,403,0.78244466,0.8042204,0.5008168,1.0,0.0,3004.4,0,True,2024-09-25 16:00:00,2024-09-25,2024-09,/media/DOLPHIN1_robin/2024/Exp_25_Sep_2024_1600_channel_0.wav,True,3004.4791666666665,True,0.8345775462962962,482.8790347744687
Exp_29_Sep_2024_1700_channel_0.wav,403,0.6944567,0.6841594,0.5005976,0.9940784,51.6,3004.0,0,True,2024-09-29 17:00:00,2024-09-29,2024-09,/media/DOLPHIN1_robin/2024/Exp_29_Sep_2024_1700_channel_0.wav,True,3004.375,True,0.8345486111111111,482.8957769918868
Exp_14_Dec_2024_0800_channel_0.wav,403,0.57870454,0.55953723,0.5001457,0.9789256,7.6,3003.2,0,True,2024-12-14 08:00:00,2024-12-14,2024-12,/media/DOLPHIN1_robin/2024/Exp_14_Dec_2024_0800_channel_0.wav,True,3004.7916666666665,True,0.8346643518518518,482.8288150870138
Exp_28_Sep_2024_1200_channel_2.wav,402,0.7102467,0.7089405,0.50106376,1.0,10.0,2999.2,2,True,2024-09-28 12:00:00,2024-09-28,2024-09,/media/DOLPHIN1_robin/2024/Exp_28_Sep_2024_1200_channel_2.wav,True,3004.7916666666665,True,0.8346643518518518,481.63072869721975
Exp_10_Nov_2024_1600_channel_2.wav,402,0.81505233,0.8582109,0.5002657,1.0,1.2,2952.8,2,True,2024-11-10 16:00:00,2024-11-10,2024-11,/media/DOLPHIN1_robin/2024/Exp_10_Nov_2024_1600_channel_2.wav,True,3004.375,True,0.8345486111111111,481.69752444351985
Exp_24_Oct_2024_1100_channel_2.wav,401,0.73189783,0.72501814,0.5027774,1.0,50.8,2957.2,2,True,2024-10-24 11:00:00,2024-10-24,2024-10,/media/DOLPHIN1_robin/2024/Exp_24_Oct_2024_1100_channel_2.wav,True,3004.1666666666665,True,0.8344907407407407,480.53259361997226
Exp_02_Dec_2024_1500_channel_2.wav,401,0.6422546,0.6091597,0.50079536,1.0,12.4,3002.8,2,True,2024-12-02 15:00:00,2024-12-02,2024-12,/media/DOLPHIN1_robin/2024/Exp_02_Dec_2024_1500_channel_2.wav,True,3004.5833333333335,True,0.8346064814814815,480.46595479129104
Exp_03_Oct_2024_1700_channel_0.wav,401,0.71121335,0.7148549,0.5004333,0.9999999,12.8,2977.6,0,True,2024-10-03 17:00:00,2024-10-03,2024-10,/media/DOLPHIN1_robin/2024/Exp_03_Oct_2024_1700_channel_0.wav,True,3004.2708333333335,True,0.834519675925926,480.5159321798827
Exp_16_Nov_2024_1500_channel_1.wav,401,0.86478204,0.90574586,0.5010865,1.0,4.4,3003.6,1,True,2024-11-16 15:00:00,2024-11-16,2024-11,/media/DOLPHIN1_robin/2024/Exp_16_Nov_2024_1500_channel_1.wav,True,3004.375,True,0.8345486111111111,480.4992718951529
Exp_29_Aug_2024_1000_channel_1.wav,400,0.8169245,0.87027884,0.50065863,0.99988186,2.4,2944.8,1,True,2024-08-29 10:00:00,2024-08-29,2024-08,/media/DOLPHIN1_robin/2024/Exp_29_Aug_2024_1000_channel_1.wav,True,3004.6875,True,0.8346354166666666,479.2511700468019
Exp_22_Oct_2024_1500_channel_2.wav,400,0.88708246,0.9878192,0.50021935,1.0,62.0,2960.8,2,True,2024-10-22 15:00:00,2024-10-22,2024-10,/media/DOLPHIN1_robin/2024/Exp_22_Oct_2024_1500_channel_2.wav,True,3004.4791666666665,True,0.8345775462962962,479.2844017612593
Exp_28_Oct_2024_1100_channel_1.wav,399,0.8660456,0.8990613,0.50007063,1.0,807.6,3000.4,1,True,2024-10-28 11:00:00,2024-10-28,2024-10,/media/DOLPHIN1_robin/2024/Exp_28_Oct_2024_1100_channel_1.wav,True,3004.5833333333335,True,0.8346064814814815,478.0696158646512
Exp_08_Oct_2024_1400_channel_1.wav,399,0.81802076,0.85426927,0.50146586,0.99994683,1.6,2409.6,1,True,2024-10-08 14:00:00,2024-10-08,2024-10,/media/DOLPHIN1_robin/2024/Exp_08_Oct_2024_1400_channel_1.wav,True,2410.9375,True,0.6697048611111112,595.7848347375243
Exp_04_Sep_2024_0800_channel_1.wav,397,0.86700785,0.92371637,0.5034131,0.99999356,2.4,2708.8,1,True,2024-09-04 08:00:00,2024-09-04,2024-09,/media/DOLPHIN1_robin/2024/Exp_04_Sep_2024_0800_channel_1.wav,True,3004.375,True,0.8345486111111111,475.70626170168504
Exp_20_Nov_2024_1500_channel_0.wav,397,0.6637195,0.5815826,0.5003778,1.0,2.4,2994.8,0,True,2024-11-20 15:00:00,2024-11-20,2024-11,/media/DOLPHIN1_robin/2024/Exp_20_Nov_2024_1500_channel_0.wav,True,3005.3125,True,0.8348090277777778,475.5578662784652
Exp_06_Nov_2024_1100_channel_1.wav,397,0.88204604,0.91447467,0.5042533,1.0,362.4,3000.8,1,True,2024-11-06 11:00:00,2024-11-06,2024-11,/media/DOLPHIN1_robin/2024/Exp_06_Nov_2024_1100_channel_1.wav,True,3004.4791666666665,True,0.8345775462962962,475.68976874804986
Exp_22_Sep_2024_1900_channel_2.wav,396,0.68842965,0.68051577,0.5005983,0.97389776,4.4,3002.0,2,True,2024-09-22 19:00:00,2024-09-22,2024-09,/media/DOLPHIN1_robin/2024/Exp_22_Sep_2024_1900_channel_2.wav,True,3003.9583333333335,True,0.8344328703703704,474.57382620153965
Exp_13_Aug_2024_1700_channel_1.wav,395,0.853652,0.9311148,0.50053567,0.9996458,110.4,2997.2,1,True,2024-08-13 17:00:00,2024-08-13,2024-08,/media/DOLPHIN1_robin/2024/Exp_13_Aug_2024_1700_channel_1.wav,True,3004.375,True,0.8345486111111111,473.30975660495113
Exp_28_Aug_2024_1400_channel_1.wav,394,0.8156552,0.8571652,0.50319767,1.0,5.2,3003.6,1,True,2024-08-28 14:00:00,2024-08-28,2024-08,/media/DOLPHIN1_robin/2024/Exp_28_Aug_2024_1400_channel_1.wav,True,3004.2708333333335,True,0.834519675925926,472.127873513401
Exp_04_Sep_2024_1100_channel_1.wav,394,0.7963607,0.83400923,0.5017784,0.9919693,45.2,3004.4,1,True,2024-09-04 11:00:00,2024-09-04,2024-09,/media/DOLPHIN1_robin/2024/Exp_04_Sep_2024_1100_channel_1.wav,True,3004.7916666666665,True,0.8346643518518518,472.0460375788671
Exp_19_Sep_2024_1100_channel_0.wav,394,0.6855137,0.67606306,0.50050795,0.9983937,2.4,3000.0,0,True,2024-09-19 11:00:00,2024-09-19,2024-09,/media/DOLPHIN1_robin/2024/Exp_19_Sep_2024_1100_channel_0.wav,True,3005.1041666666665,True,0.8347511574074074,471.9969496343028
Exp_25_Jul_2024_1600_channel_1.wav,394,0.9339429,0.9655043,0.5086426,0.9999999,55.2,2874.4,1,True,2024-07-25 16:00:00,2024-07-25,2024-07,/media/DOLPHIN1_robin/2024/Exp_25_Jul_2024_1600_channel_1.wav,True,3005.0,True,0.8347222222222223,472.01331114808653
Exp_07_Oct_2024_1600_channel_1.wav,393,0.86038506,0.9188082,0.5064209,0.998298,0.4,2996.4,1,True,2024-10-07 16:00:00,2024-10-07,2024-10,/media/DOLPHIN1_robin/2024/Exp_07_Oct_2024_1600_channel_1.wav,True,3004.2708333333335,True,0.834519675925926,470.92957941818935
Exp_19_Sep_2024_1500_channel_0.wav,392,0.6545537,0.6114266,0.500298,0.9977723,7.2,3001.2,0,True,2024-09-19 15:00:00,2024-09-19,2024-09,/media/DOLPHIN1_robin/2024/Exp_19_Sep_2024_1500_channel_0.wav,True,3004.0625,True,0.8344618055555556,469.76386143763654
Exp_16_Aug_2024_1100_channel_1.wav,392,0.80291754,0.8352051,0.5001317,0.9999982,15.2,3003.2,1,True,2024-08-16 11:00:00,2024-08-16,2024-08,/media/DOLPHIN1_robin/2024/Exp_16_Aug_2024_1100_channel_1.wav,True,3004.4791666666665,True,0.8345775462962962,469.6987137260341
Exp_10_Oct_2024_1400_channel_1.wav,391,0.82072747,0.87315184,0.5011895,0.99998593,2.0,3002.4,1,True,2024-10-10 14:00:00,2024-10-10,2024-10,/media/DOLPHIN1_robin/2024/Exp_10_Oct_2024_1400_channel_1.wav,True,3004.4791666666665,True,0.8345775462962962,468.50050272163094
Exp_02_Nov_2024_1200_channel_0.wav,390,0.6243611,0.5869415,0.5002379,0.99938893,2.0,2993.2,0,True,2024-11-02 12:00:00,2024-11-02,2024-11,/media/DOLPHIN1_robin/2024/Exp_02_Nov_2024_1200_channel_0.wav,True,3004.8958333333335,True,0.834693287037037,467.2374943668319
Exp_27_Sep_2024_1200_channel_0.wav,390,0.66362095,0.63942194,0.50080115,0.99961925,6.8,2998.8,0,True,2024-09-27 12:00:00,2024-09-27,2024-09,/media/DOLPHIN1_robin/2024/Exp_27_Sep_2024_1200_channel_0.wav,True,3004.5833333333335,True,0.8346064814814815,467.2860906947719
Exp_22_Sep_2024_1900_channel_1.wav,390,0.70437175,0.6902488,0.50119317,0.9968346,16.8,3001.2,1,True,2024-09-22 19:00:00,2024-09-22,2024-09,/media/DOLPHIN1_robin/2024/Exp_22_Sep_2024_1900_channel_1.wav,True,3003.9583333333335,True,0.8344328703703704,467.38331368333445
Exp_22_Aug_2024_1600_channel_1.wav,390,0.8172133,0.85730004,0.5007905,1.0,6.8,3003.6,1,True,2024-08-22 16:00:00,2024-08-22,2024-08,/media/DOLPHIN1_robin/2024/Exp_22_Aug_2024_1600_channel_1.wav,True,3004.2708333333335,True,0.834519675925926,467.3346971325543
Exp_08_Nov_2024_0800_channel_0.wav,388,0.5901287,0.56651294,0.50058395,0.96883774,9.6,2968.0,0,True,2024-11-08 08:00:00,2024-11-08,2024-11,/media/DOLPHIN1_robin/2024/Exp_08_Nov_2024_0800_channel_0.wav,True,3004.2708333333335,True,0.834519675925926,464.93810894213095
Exp_09_Aug_2024_1400_channel_1.wav,388,0.82901144,0.87111646,0.5015993,0.99997723,50.0,3002.8,1,True,2024-08-09 14:00:00,2024-08-09,2024-08,/media/DOLPHIN1_robin/2024/Exp_09_Aug_2024_1400_channel_1.wav,True,3004.1666666666665,True,0.8344907407407407,464.95423023578365
Exp_19_Aug_2024_1500_channel_1.wav,388,0.78243077,0.8162929,0.5029524,0.9914253,4.4,3004.4,1,True,2024-08-19 15:00:00,2024-08-19,2024-08,/media/DOLPHIN1_robin/2024/Exp_19_Aug_2024_1500_channel_1.wav,True,3004.5833333333335,True,0.8346064814814815,464.889751768132
Exp_28_Aug_2024_1600_channel_1.wav,386,0.83364594,0.8794194,0.5007947,0.99202746,8.4,3001.6,1,True,2024-08-28 16:00:00,2024-08-28,2024-08,/media/DOLPHIN1_robin/2024/Exp_28_Aug_2024_1600_channel_1.wav,True,3004.375,True,0.8345486111111111,462.52548366964845
Exp_24_Sep_2024_1600_channel_2.wav,386,0.79709417,0.8310526,0.5001541,1.0,6.0,3000.0,2,True,2024-09-24 16:00:00,2024-09-24,2024-09,/media/DOLPHIN1_robin/2024/Exp_24_Sep_2024_1600_channel_2.wav,True,3004.5833333333335,True,0.8346064814814815,462.49341284149216
Exp_29_Jul_2024_1400_channel_1.wav,386,0.86912966,0.9357799,0.5008927,0.99992585,0.4,3001.6,1,True,2024-07-29 14:00:00,2024-07-29,2024-07,/media/DOLPHIN1_robin/2024/Exp_29_Jul_2024_1400_channel_1.wav,True,3005.1041666666665,True,0.8347511574074074,462.4132552254845
Exp_27_Jul_2024_0800_channel_1.wav,386,0.90056646,0.9269786,0.51822543,0.9998592,8.0,2404.0,1,True,2024-07-27 08:00:00,2024-07-27,2024-07,/media/DOLPHIN1_robin/2024/Exp_27_Jul_2024_0800_channel_1.wav,True,3004.6875,True,0.8346354166666666,462.4773790951638
Exp_22_Nov_2024_1100_channel_2.wav,385,0.88394856,0.95508033,0.50010943,1.0,30.0,2991.6,2,True,2024-11-22 11:00:00,2024-11-22,2024-11,/media/DOLPHIN1_robin/2024/Exp_22_Nov_2024_1100_channel_2.wav,True,3005.1041666666665,True,0.8347511574074074,461.21529342438214
Exp_13_Aug_2024_1600_channel_0.wav,385,0.68227684,0.6733243,0.5009165,0.99987674,297.2,2990.4,0,True,2024-08-13 16:00:00,2024-08-13,2024-08,/media/DOLPHIN1_robin/2024/Exp_13_Aug_2024_1600_channel_0.wav,True,3004.7916666666665,True,0.8346643518518518,461.2632600707204
Exp_13_Oct_2024_1000_channel_0.wav,385,0.66920173,0.6291892,0.50035894,0.9966306,1.2,2998.8,0,True,2024-10-13 10:00:00,2024-10-13,2024-10,/media/DOLPHIN1_robin/2024/Exp_13_Oct_2024_1000_channel_0.wav,True,3004.4791666666665,True,0.8345775462962962,461.3112366952121
Exp_22_Sep_2024_1200_channel_1.wav,383,0.7672334,0.7775766,0.5011788,1.0,4.4,3001.2,1,True,2024-09-22 12:00:00,2024-09-22,2024-09,/media/DOLPHIN1_robin/2024/Exp_22_Sep_2024_1200_channel_1.wav,True,3004.0625,True,0.8344618055555556,458.97846665973157
Exp_30_Sep_2024_1400_channel_1.wav,383,0.7672651,0.788186,0.5020834,0.99673504,13.2,2980.4,1,True,2024-09-30 14:00:00,2024-09-30,2024-09,/media/DOLPHIN1_robin/2024/Exp_30_Sep_2024_1400_channel_1.wav,True,3004.2708333333335,True,0.834519675925926,458.94663846607256
Exp_12_Aug_2024_1000_channel_1.wav,383,0.83176816,0.8685067,0.5051464,0.9996449,0.0,2970.8,1,True,2024-08-12 10:00:00,2024-08-12,2024-08,/media/DOLPHIN1_robin/2024/Exp_12_Aug_2024_1000_channel_1.wav,True,3004.0625,True,0.8344618055555556,458.97846665973157
Exp_19_Sep_2024_1900_channel_2.wav,383,0.7172416,0.7004531,0.5014472,0.9962913,2.8,2986.8,2,True,2024-09-19 19:00:00,2024-09-19,2024-09,/media/DOLPHIN1_robin/2024/Exp_19_Sep_2024_1900_channel_2.wav,True,3004.7916666666665,True,0.8346643518518518,458.86708729113224
Exp_24_Sep_2024_1600_channel_0.wav,383,0.6767413,0.6358903,0.5002312,1.0,0.0,2998.0,0,True,2024-09-24 16:00:00,2024-09-24,2024-09,/media/DOLPHIN1_robin/2024/Exp_24_Sep_2024_1600_channel_0.wav,True,3004.5833333333335,True,0.8346064814814815,458.89890445153236
Exp_18_Nov_2024_1400_channel_0.wav,382,0.5721646,0.54993534,0.5004798,0.99999905,5.2,3004.0,0,True,2024-11-18 14:00:00,2024-11-18,2024-11,/media/DOLPHIN1_robin/2024/Exp_18_Nov_2024_1400_channel_0.wav,True,3004.1666666666665,True,0.8344907407407407,457.7642163661581
Exp_02_Aug_2024_1200_channel_1.wav,381,0.8293371,0.87335426,0.5001253,1.0,9.2,3001.6,1,True,2024-08-02 12:00:00,2024-08-02,2024-08,/media/DOLPHIN1_robin/2024/Exp_02_Aug_2024_1200_channel_1.wav,True,3004.375,True,0.8345486111111111,456.5342209278136
Exp_18_Oct_2024_1800_channel_1.wav,381,0.92194796,0.95059025,0.50599355,0.9999995,1.6,920.0,1,True,2024-10-18 18:00:00,2024-10-18,2024-10,/media/DOLPHIN1_robin/2024/Exp_18_Oct_2024_1800_channel_1.wav,True,3004.5833333333335,True,0.8346064814814815,456.5025655248925
Exp_03_Oct_2024_1600_channel_0.wav,380,0.72805345,0.7241998,0.5008082,1.0,20.0,3003.6,0,True,2024-10-03 16:00:00,2024-10-03,2024-10,/media/DOLPHIN1_robin/2024/Exp_03_Oct_2024_1600_channel_0.wav,True,3004.4791666666665,True,0.8345775462962962,455.3201816731963
Exp_14_Aug_2024_1600_channel_1.wav,379,0.8581119,0.91553855,0.500224,1.0,2.0,3004.8,1,True,2024-08-14 16:00:00,2024-08-14,2024-08,/media/DOLPHIN1_robin/2024/Exp_14_Aug_2024_1600_channel_1.wav,True,3005.0,True,0.8347222222222223,454.0432612312812
Exp_04_Sep_2024_1400_channel_1.wav,379,0.86728233,0.90711737,0.502625,1.0,15.2,3004.0,1,True,2024-09-04 14:00:00,2024-09-04,2024-09,/media/DOLPHIN1_robin/2024/Exp_04_Sep_2024_1400_channel_1.wav,True,3004.2708333333335,True,0.834519675925926,454.15346208522584
Exp_01_Dec_2024_1100_channel_2.wav,379,0.8831238,0.9370798,0.50390774,1.0,143.6,2998.0,2,True,2024-12-01 11:00:00,2024-12-01,2024-12,/media/DOLPHIN1_robin/2024/Exp_01_Dec_2024_1100_channel_2.wav,True,3004.2708333333335,True,0.834519675925926,454.15346208522584
Exp_31_Jul_2024_1800_channel_1.wav,379,0.8045925,0.85051966,0.5008137,1.0,14.4,2963.2,1,True,2024-07-31 18:00:00,2024-07-31,2024-07,/media/DOLPHIN1_robin/2024/Exp_31_Jul_2024_1800_channel_1.wav,True,3004.6875,True,0.8346354166666666,454.0904836193448
Exp_30_Sep_2024_1600_channel_0.wav,378,0.70504415,0.706663,0.5005662,1.0,14.4,2998.0,0,True,2024-09-30 16:00:00,2024-09-30,2024-09,/media/DOLPHIN1_robin/2024/Exp_30_Sep_2024_1600_channel_0.wav,True,3004.7916666666665,True,0.8346643518518518,452.8766553421618
Exp_07_Nov_2024_1500_channel_2.wav,378,0.7915531,0.8175169,0.50303376,1.0,248.0,2953.6,2,True,2024-11-07 15:00:00,2024-11-07,2024-11,/media/DOLPHIN1_robin/2024/Exp_07_Nov_2024_1500_channel_2.wav,True,3004.6875,True,0.8346354166666666,452.8923556942278
Exp_27_Sep_2024_1500_channel_0.wav,377,0.6509944,0.5939868,0.5002602,1.0,3.6,2912.0,0,True,2024-09-27 15:00:00,2024-09-27,2024-09,/media/DOLPHIN1_robin/2024/Exp_27_Sep_2024_1500_channel_0.wav,True,3004.7916666666665,True,0.8346643518518518,451.67856895236775
Exp_01_Aug_2024_1700_channel_1.wav,376,0.86110955,0.93253386,0.5007237,1.0,2.8,2978.8,1,True,2024-08-01 17:00:00,2024-08-01,2024-08,/media/DOLPHIN1_robin/2024/Exp_01_Aug_2024_1700_channel_1.wav,True,3004.7916666666665,True,0.8346643518518518,450.4804825625737
Exp_28_Oct_2024_1600_channel_0.wav,375,0.6239067,0.56279135,0.50026464,1.0,20.0,2993.2,0,True,2024-10-28 16:00:00,2024-10-28,2024-10,/media/DOLPHIN1_robin/2024/Exp_28_Oct_2024_1600_channel_0.wav,True,3004.2708333333335,True,0.834519675925926,449.3602857043791
Exp_23_Sep_2024_1600_channel_1.wav,375,0.75308895,0.7467551,0.50030506,1.0,73.2,3003.6,1,True,2024-09-23 16:00:00,2024-09-23,2024-09,/media/DOLPHIN1_robin/2024/Exp_23_Sep_2024_1600_channel_1.wav,True,3004.4791666666665,True,0.8345775462962962,449.32912665118056
Exp_22_Sep_2024_1200_channel_2.wav,375,0.7642241,0.76967317,0.5003175,1.0,0.4,3002.0,2,True,2024-09-22 12:00:00,2024-09-22,2024-09,/media/DOLPHIN1_robin/2024/Exp_22_Sep_2024_1200_channel_2.wav,True,3004.0625,True,0.8344618055555556,449.3914490793717
Exp_26_Jul_2024_0800_channel_1.wav,374,0.9070138,0.9482527,0.503323,0.9984761,14.0,1830.0,1,True,2024-07-26 08:00:00,2024-07-26,2024-07,/media/DOLPHIN1_robin/2024/Exp_26_Jul_2024_0800_channel_1.wav,True,3004.6875,True,0.8346354166666666,448.09984399375975
Exp_17_Aug_2024_1500_channel_1.wav,374,0.8387485,0.87373114,0.50009817,1.0,184.0,3002.0,1,True,2024-08-17 15:00:00,2024-08-17,2024-08,/media/DOLPHIN1_robin/2024/Exp_17_Aug_2024_1500_channel_1.wav,True,3004.4791666666665,True,0.8345775462962962,448.13091564677745
Exp_20_Nov_2024_1400_channel_0.wav,374,0.60049033,0.549478,0.50017756,1.0,78.0,2984.4,0,True,2024-11-20 14:00:00,2024-11-20,2024-11,/media/DOLPHIN1_robin/2024/Exp_20_Nov_2024_1400_channel_0.wav,True,3004.0625,True,0.8344618055555556,448.19307188182665
Exp_16_Aug_2024_1500_channel_1.wav,374,0.8193231,0.8549318,0.50019634,1.0,0.0,3000.4,1,True,2024-08-16 15:00:00,2024-08-16,2024-08,/media/DOLPHIN1_robin/2024/Exp_16_Aug_2024_1500_channel_1.wav,True,3003.9583333333335,True,0.8344328703703704,448.2086136347874
Exp_02_Oct_2024_1100_channel_1.wav,373,0.8208214,0.8666326,0.50037616,0.9997073,41.2,2997.2,1,True,2024-10-02 11:00:00,2024-10-02,2024-10,/media/DOLPHIN1_robin/2024/Exp_02_Oct_2024_1100_channel_1.wav,True,3004.8958333333335,True,0.834693287037037,446.87073179186746
Exp_25_Sep_2024_1200_channel_1.wav,373,0.7931495,0.8132879,0.5000434,0.99728703,4.0,3004.8,1,True,2024-09-25 12:00:00,2024-09-25,2024-09,/media/DOLPHIN1_robin/2024/Exp_25_Sep_2024_1200_channel_1.wav,True,3005.2083333333335,True,0.8347800925925927,446.8242634315424
Exp_29_Aug_2024_1600_channel_1.wav,373,0.8336707,0.87612486,0.50287956,0.99999785,3.2,2971.2,1,True,2024-08-29 16:00:00,2024-08-29,2024-08,/media/DOLPHIN1_robin/2024/Exp_29_Aug_2024_1600_channel_1.wav,True,3004.0625,True,0.8344618055555556,446.9946946842817
Exp_03_Oct_2024_1400_channel_1.wav,372,0.7824013,0.81004524,0.50088245,1.0,22.4,3004.4,1,True,2024-10-03 14:00:00,2024-10-03,2024-10,/media/DOLPHIN1_robin/2024/Exp_03_Oct_2024_1400_channel_1.wav,True,3004.5833333333335,True,0.8346064814814815,445.71904035501314
Exp_30_Aug_2024_1700_channel_1.wav,372,0.8626255,0.89259624,0.5147343,1.0,7.6,3002.0,1,True,2024-08-30 17:00:00,2024-08-30,2024-08,/media/DOLPHIN1_robin/2024/Exp_30_Aug_2024_1700_channel_1.wav,True,3003.75,True,0.834375,445.8426966292135
Exp_10_Nov_2024_1100_channel_1.wav,372,0.8448096,0.8982986,0.5062486,0.9993761,1.6,2999.6,1,True,2024-11-10 11:00:00,2024-11-10,2024-11,/media/DOLPHIN1_robin/2024/Exp_10_Nov_2024_1100_channel_1.wav,True,3004.2708333333335,True,0.834519675925926,445.7654034187441
Exp_16_Nov_2024_1600_channel_1.wav,371,0.85439885,0.9070979,0.5005624,0.99999964,139.6,3001.6,1,True,2024-11-16 16:00:00,2024-11-16,2024-11,/media/DOLPHIN1_robin/2024/Exp_16_Nov_2024_1600_channel_1.wav,True,3004.6875,True,0.8346354166666666,444.50546021840876
